field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Stäubli,Stäubli | Torque wrench,Accessory,0,Netherlands,Yes,0,4,15/12/2024 09:10:58,Libra,https://shop.libra.energy/en_GB/product/sta-pv-wz-torque-set,132.27,4
Stäubli,Stäubli | Inline fuse PV-K/ILF3,Accessory,0,Netherlands,Yes,0,30,15/12/2024 09:10:58,Libra,https://shop.libra.energy/en_GB/product/sta-32-0330,13.11,30
Stäubli,Stäubli | Crimping pliers | PV-CZM-BS,Accessory,0,Netherlands,Yes,0,10,15/12/2024 09:10:58,Libra,https://shop.libra.energy/en_GB/product/sta-pv-czm-bs,72.59,10
Stäubli,Stäubli | Assembly wrench set,Accessory,0,Netherlands,Yes,0,6,15/12/2024 09:10:58,Libra,https://shop.libra.energy/en_GB/product/sta-mc4-ms-evo-ready,3.83,6
Stäubli,Stäubli | Assembly wrench set,Accessory,0,Netherlands,Yes,0,159,15/12/2024 09:10:58,Libra,https://shop.libra.energy/en_GB/product/sta-pv-ms,3.92,159
Stäubli,Stäubli | Assembly wrench set,Accessory,0,Netherlands,Yes,0,32,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-pv-ms-pls,18.92,32
Stäubli,Stäubli | Inline fuse PV-K/ILF3,Accessory,0,Netherlands,Yes,0,36,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-32-0329,11.57,36
Stäubli,Stäubli | MC4 EVO2 Y-Connector | for 2.5-10mm2,Accessory,0,Netherlands,Yes,0,17,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-32-0334,8.15,17
Stäubli,Stäubli | Unlocking tool,Accessory,0,Netherlands,Yes,0,16,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-32-6066,0.53,16
Stäubli,Stäubli | PV Installer Tool Case SET,Accessory,0,Netherlands,Yes,0,5,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-32-6126,566.92,5
Stäubli,Stäubli | plug sealing cap,Accessory,0,Netherlands,Yes,0,80,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-pv-svk4,0.41,80
Stäubli,Stäubli | DC Extension Cable | 6mm2 | Black | 1 m,Accessory,0,Netherlands,Yes,0,325,15/12/2024 09:11:08,Libra,https://shop.libra.energy/en_GB/product/sta-13002812-100,3.54,325
PVX,PVX Multimount | Multistrap,Accessory,0,Netherlands,Yes,0,16,15/12/2024 09:11:19,Libra,https://shop.libra.energy/en_GB/product/pvx18051993,4.25,16
APSystems,APSystems | 5C AC Bus cable | Male connector,Accessory,0,Netherlands,Yes,0,119,15/12/2024 09:11:19,Libra,https://shop.libra.energy/en_GB/product/aps-5c-ac-male-4,6.76,119
APSystems,APSystems | 5C AC Bus cable | Female connector,Accessory,0,Netherlands,Yes,0,119,15/12/2024 09:11:19,Libra,https://shop.libra.energy/en_GB/product/aps-5c-ac-female-4,7.66,119
Van,Van der Valk | ValkCableCare | Roof support wire channel,Accessory,0,Netherlands,Yes,0,170,15/12/2024 09:11:19,Libra,https://shop.libra.energy/en_GB/product/c-vdv760215,7.19,170
Taylor,Taylor | Gateway,Accessory,0,Netherlands,Yes,0,60,15/12/2024 09:11:30,Libra,https://shop.libra.energy/en_GB/product/taylor-gtw-2a,227.81,60
Enphase,Enphase | ENP-Q-CONN-R-10M,Accessory,0,Netherlands,Yes,0,100+,15/12/2024 09:11:31,Libra,https://shop.libra.energy/en_GB/product/enp-q-conn-r-10m,6.54,100+
Enphase,Enphase | ENP-Q-25-10,Accessory,0,Netherlands,Yes,0,4+,15/12/2024 09:11:31,Libra,https://shop.libra.energy/en_GB/product/enp-q-25-10,12.00,4+
Enphase,Enphase | ENP-Q-25-17,Accessory,0,Netherlands,Yes,0,4+,15/12/2024 09:11:31,Libra,https://shop.libra.energy/en_GB/product/enp-q-25-17,17.45,4+
Inverter,Inverter Service B.V. | Inverter service | Inverter starter kit,Accessory,0,Netherlands,Yes,0,4,15/12/2024 09:11:31,Libra,https://shop.libra.energy/en_GB/product/omv-ac-dc,166.60,4
SolarEdge,SolarEdge | Wireless range extender,Accessory,0,Netherlands,Yes,0,19,15/12/2024 09:11:31,Libra,https://shop.libra.energy/en_GB/product/se-wfrpt-b-s1-rw,17.60,19
Enphase,Enphase | ENP-Q-25-17-3P,Accessory,0,Netherlands,Yes,0,6+,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/enp-q-25-17-3p,23.25,6+
Enphase,Enphase | ENP-Q-25-10-3P,Accessory,0,Netherlands,Yes,0,5+,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/enp-q-25-10-3p,17.69,5+
Solis,Solis | Export power manager | 5G+,Accessory,0,Netherlands,Yes,0,36,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/gl-solis-epm3-5g-1,293.74,36
Monier,Monier | Wakaflex | 280mm,Accessory,0,Netherlands,Yes,0,33,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/mon60517,95.62,33
SolarEdge,SolarEdge | Energy meter with Modbus connector,Accessory,0,Netherlands,Yes,0,22,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/se-mtr-3y-400v-a,103.84,22
Solis,Solis | Three-phase meter for EPM,Accessory,0,Netherlands,Yes,0,245,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/solis-3p-meter,51.38,245
GoodWe,GoodWe | Smart meter | GM1000D,Accessory,0,Netherlands,Yes,0,59,15/12/2024 09:11:43,Libra,https://shop.libra.energy/en_GB/product/gw-gm1000d,92.58,59
Enphase,Enphase | ENP-Q-DISC,Accessory,0,Netherlands,0,0,0,15/12/2024 09:11:55,Libra,https://shop.libra.energy/en_GB/product/enp-q-disc,1.94,0
GoodWe,GoodWe | Smart meter | GM3000,Accessory,0,Netherlands,Yes,0,8,15/12/2024 09:11:55,Libra,https://shop.libra.energy/en_GB/product/gw-gm3000,129.21,8
GoodWe,GoodWe | Smart energy controller | SEC1000,Accessory,0,Netherlands,Yes,0,4,15/12/2024 09:11:55,Libra,https://shop.libra.energy/en_GB/product/gwsec1000,380.77,4
Enphase,Enphase | ENP-Q-25-RAW-3P-300,Accessory,0,Netherlands,Yes,0,2,15/12/2024 09:11:55,Libra,https://shop.libra.energy/en_GB/product/enp-q-25-raw-3p-300,"1,525.10",2
SolarEdge,SolarEdge | Home Energy Net module and antenna for SetApp-ready inverters,Accessory,0,Netherlands,0,0,0,15/12/2024 09:11:55,Libra,https://shop.libra.energy/en_GB/product/se-enet-hbcl-01,25.34,0
SolarEdge,SolarEdge | Smart Energy hot water sensor,Accessory,0,Netherlands,Yes,0,5,15/12/2024 09:11:55,Libra,https://shop.libra.energy/en_GB/product/hotwtr-sens-rw-s1,52.36,5
Enphase,Enphase | ENP-Q-SEAL-10,Accessory,0,Netherlands,Yes,0,100+,15/12/2024 09:12:07,Libra,https://shop.libra.energy/en_GB/product/enp-q-seal-10,1.86,100+
Enphase,Enphase | ENP-Q-25-RAW-300,Accessory,0,Netherlands,Yes,0,1,15/12/2024 09:12:07,Libra,https://shop.libra.energy/en_GB/product/enp-q-25-raw-300,"1,017.82",1
Enphase,Enphase | ENP-Q-TERM-3P-10,Accessory,0,Netherlands,Yes,0,63,15/12/2024 09:12:07,Libra,https://shop.libra.energy/en_GB/product/enp-q-term-3p-10,12.11,63
GoodWe,GoodWe | Current transformer,Accessory,0,Netherlands,Yes,0,65,15/12/2024 09:12:07,Libra,https://shop.libra.energy/en_GB/product/gwctk-30x20,50.56,65
Taylor,Taylor | Gateway cable | For GoodWe inverters,Accessory,0,Netherlands,Yes,0,22,15/12/2024 09:12:18,Libra,https://shop.libra.energy/en_GB/product/taylor-gtw-c-00,4.52,22
BYD,BYD | Battery-Box HVS 5.12 + Base & cover,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvs-5-1,"2,242.93",28
GoodWe,GoodWe | Lynx LX Home F13.1-H-Plus+ Power Control Unit & Base,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-lx-f13-1-h-plus,"4,154.63",28
GoodWe,GoodWe | Lynx LX Home F16.4-H Plus+ Power Control Unit & Base,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-lx-f16-4-h-plus,"5,005.13",28
GoodWe,GoodWe | Lynx LX Home F6.6-H Plus + Power Control Unit & Base,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-lx-f6-6-h-plus,"2,453.63",28
GoodWe,GoodWe | Lynx LX Home F9.8-H-Plus + Power Control Unit & Base,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-lx-f9-8-h-plus,"3,304.13",28
BYD,BYD | Battery-Box HVM-11.0 + Base & Cover,Battery,0,Netherlands,Yes,0,9,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvm-11-0,"3,930.83",9
BYD,BYD | Battery Box HVM-13.8 + Base & Cover,Battery,0,Netherlands,Yes,0,7,15/12/2024 09:12:27,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvm-13-8,"4,794.13",7
BYD,BYD | Battery Box HVM-16.6 + Base & Cover,Battery,0,Netherlands,Yes,0,6,15/12/2024 09:12:28,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvm-16-6,"5,657.43",6
BYD,BYD | Battery Box HVM-19.3 + Base & Cover,Battery,0,Netherlands,Yes,0,5,15/12/2024 09:12:37,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvm-19-3,"6,520.73",5
BYD,BYD | Battery Box HVM-22.1 + Base & Cover,Battery,0,Netherlands,Yes,0,4,15/12/2024 09:12:37,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvm-22-1,"7,384.03",4
BYD,BYD | Battery Box HVM-8.3 + Base & Cover,Battery,0,Netherlands,Yes,0,12,15/12/2024 09:12:37,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvm-8-3,"3,067.53",12
Huawei,Huawei | LUNA2000 S1 | Battery system | 7kWh,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:38,Libra,https://shop.libra.energy/en_GB/product/c-hua-luna2000-7-s1,"3,416.95",28
Huawei,Huawei | LUNA2000 S1 | Battery system | 14kWh,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:38,Libra,https://shop.libra.energy/en_GB/product/c-hua-luna2000-14-s1,"5,933.47",28
Huawei,Huawei | LUNA2000 S1 | Battery system | 21kWh,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:38,Libra,https://shop.libra.energy/en_GB/product/c-hua-luna2000-21-s1,"8,449.99",28
BYD,BYD | Battery Box High Voltage Battery 2.56,Battery,0,Netherlands,Yes,0,127,15/12/2024 09:12:38,Libra,https://shop.libra.energy/en_GB/product/byd-hvs-2-56,882.65,127
BYD,BYD | Battery Box High Voltage Battery 2.76,Battery,0,Netherlands,Yes,0,36,15/12/2024 09:12:38,Libra,https://shop.libra.energy/en_GB/product/byd-hvm-2-76,863.30,36
BYD,BYD | Battery-Box HVS-7.7 + Base & cover,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:50,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvs-7-7,"3,125.58",28
GoodWe,GoodWe | Lynx LX Home F H F PLUS+ | Power Control Unit and Base,Battery,0,Netherlands,Yes,0,46,15/12/2024 09:12:50,Libra,https://shop.libra.energy/en_GB/product/gw-lx-f-h-plus,746.55,46
GoodWe,GoodWe | Lynx LX Home F3.3-H PLUS+ | High Voltage Battery,Battery,0,Netherlands,Yes,0,273,15/12/2024 09:12:50,Libra,https://shop.libra.energy/en_GB/product/gw-lx-f3-3-h-plus,850.50,273
SolarEdge,SolarEdge | Home battery | 4.6kWh,Battery,0,Netherlands,Yes,0,2,15/12/2024 09:12:50,Libra,https://shop.libra.energy/en_GB/product/se-bat-05k48m0b-02,"1,576.80",2
BYD,BYD | Battery-Box HVS 10.2 + Base & Cover,Battery,0,Netherlands,Yes,0,28,15/12/2024 09:12:50,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvs-10-2,"4,008.23",28
Enphase,Enphase | IQ Battery 3T | AC-coupled | 3.36kWh,Battery,0,Netherlands,Yes,0,31,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/enp-b03-t01int00-1-2,"1,685.47",31
Pylontech,Pylontech | US5000 | LV Battery module | 4.8kWh,Battery,0,Netherlands,Yes,0,14,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/pyl-us5000,879.25,14
APsystems,APsystems | APbattery,Battery,0,Netherlands,Yes,0,9,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/aps-ampace-6-5kwh,"1,980.00",9
BYD,BYD | Battery-Box HVS 12.8 + Base & Cover,Battery,0,Netherlands,Yes,0,25,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/c-byd-hvs-12-8,"4,890.88",25
BYD,BYD | Battery Management Unit,Battery,0,Netherlands,Yes,0,13,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/byd-lvs-bmu,102.06,13
BYD,BYD | Battery Box | LVS - Base & cover,Battery,0,Netherlands,Yes,0,5,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/byd-lvs-base-cover,262.08,5
BYD,BYD | Battery Box HVS/HVM | Base & cover,Battery,0,Netherlands,Yes,0,39,15/12/2024 09:13:02,Libra,https://shop.libra.energy/en_GB/product/byd-hvs-base-cover,471.55,39
Enphase,Enphase | Encharge IQ Battery 3T | Housing and wall bracket,Battery,0,Netherlands,Yes,0,25,15/12/2024 09:13:03,Libra,https://shop.libra.energy/en_GB/product/enp-b03t-c-0430-o,334.29,25
Enphase,"Enphase | Encharge IQ Battery 10T | Housing, wall bracket and cable",Battery,0,Netherlands,Yes,0,17,15/12/2024 09:13:03,Libra,https://shop.libra.energy/en_GB/product/enp-b10t-c-1290-o,454.36,17
Enphase,Enphase | IQ Battery 5P| AC coupled | 5 kWh,Battery,0,Netherlands,Yes,0,117,15/12/2024 09:13:12,Libra,https://shop.libra.energy/en_GB/product/enp-iqbattery-5p-1p,"2,755.39",117
Huawei,Huawei | LUNA2000 | HV Battery Module,Battery,0,Netherlands,Yes,0,142,15/12/2024 09:13:12,Libra,https://shop.libra.energy/en_GB/product/hua-luna2000-7-e1,"2,516.52",142
Huawei,Huawei | LUNA2000 | HV Battery Power Module,Battery,0,Netherlands,Yes,0,32,15/12/2024 09:13:12,Libra,https://shop.libra.energy/en_GB/product/hua-luna2000-10kw-c1,894.35,32
Pylontech,Pylontech | Force H3 | HV Battery Module | 5.12kWh,Battery,0,Netherlands,Yes,0,5,15/12/2024 09:13:12,Libra,https://shop.libra.energy/en_GB/product/pyl-forceh3-unit,"1,027.69",5
Pylontech,Pylontech | Force H3 | Base & Cover,Battery,0,Netherlands,Yes,0,21,15/12/2024 09:13:13,Libra,https://shop.libra.energy/en_GB/product/pyl-forceh3-bms,485.03,21
Pylontech,Pylontech | Battery Box H3 10.2kWh,Battery,0,Netherlands,Yes,0,2,15/12/2024 09:13:13,Libra,https://shop.libra.energy/en_GB/product/c-pyl-h3-10-2,"2,540.41",2
Pylontech,Pylontech | Battery Box H3 15.4kWh,Battery,0,Netherlands,Yes,0,1,15/12/2024 09:13:13,Libra,https://shop.libra.energy/en_GB/product/c-pyl-h3-15-4,"3,568.10",1
Pylontech,Pylontech | Battery Box H3 20.5kWh,Battery,0,Netherlands,Yes,0,1,15/12/2024 09:13:13,Libra,https://shop.libra.energy/en_GB/product/c-pyl-h3-20-5,"4,595.79",1
Pylontech,Pylontech | Battery-Box H3 25.6kWh,Battery,0,Netherlands,Yes,0,1,15/12/2024 09:13:22,Libra,https://shop.libra.energy/en_GB/product/c-pyl-h3-25-6,"5,623.48",1
APstorage,APstorage | APbattery with cable set,Battery,0,Netherlands,Yes,0,8,15/12/2024 09:13:32,Libra,https://shop.libra.energy/en_GB/product/c-aps-amp-6-5,"2,016.50",8
Dyness,Dyness | HV9637 | Battery Module | 3.55kWh,Battery,0,Netherlands,Yes,0,187,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/dyn-t-hv9637,598.33,187
Dyness,Dyness | Base & Cover | For Tower Modules,Battery,0,Netherlands,Yes,0,56,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/dyn-t-bms,295.80,56
Dyness,Dyness | Battery Box 10.66 kWh + Base & Cover,Battery,0,Netherlands,Yes,0,56,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/c-dyn-t10,"2,090.79",56
Dyness,Dyness | Battery Box 14.21 kWh + Base & Cover,Battery,0,Netherlands,Yes,0,46,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/c-dyn-t14,"2,689.12",46
Dyness,Dyness | Battery Box 17.76 kWh + Base & Cover,Battery,0,Netherlands,Yes,0,37,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/c-dyn-t17,"3,287.45",37
Dyness,Dyness | Battery Box 21.31 kWh + Base & Cover,Battery,0,Netherlands,Yes,0,31,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/c-dyn-t21,"3,885.78",31
Dyness,Dyness | Battery Box 7.10 kWh + Base & Cover,Battery,0,Netherlands,Yes,0,56,15/12/2024 09:13:43,Libra,https://shop.libra.energy/en_GB/product/c-dyn-t7,"1,492.46",56
