field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Trina Solar,Honey M TSM-380DE08M.08(II) 380Wp BFR,Module,1763 x 1040 x 20,Germany,Yes,0,341,15/12/2024 09:02:35,SecondSol,https://www.secondsol.com/de/anzeige/34587,0,341
LONGI Solar,LR5-72HIBD-540M Hi-MO5 Mono Bi...,Module,2278 x 1134 x 32.6,Germany,Yes,0,62,15/12/2024 09:02:36,SecondSol,https://www.secondsol.com/de/anzeige/38699,59.00,62
Canadian Solar,CS6R-410MS HiKu6 Mono PERC BFR 410Wp,Module,1722 x 1134 x 21.3,Germany,Yes,0,1330,15/12/2024 09:02:36,SecondSol,https://www.secondsol.com/de/anzeige/39264,0,1330
SENEC,340M HC G2.1 S1-A2,Module,1692 x 1002 x 19.1,Germany,Yes,0,2015,15/12/2024 09:02:37,SecondSol,https://www.secondsol.com/de/anzeige/39868,51.00,2015
Heckert Solar,NeMo 3.0 120 M(A) 380 Watt- Ra...,Module,1790 x 1060 x 20.5,Germany,Yes,0,1440,15/12/2024 09:02:37,SecondSol,https://www.secondsol.com/de/anzeige/40525,64.00,1440
Heckert Solar,Heckert Solar NeMo 2.0 60M(A) ...,Module,1670 x 1006 x 18.3,Germany,Yes,0,1404,15/12/2024 09:02:38,SecondSol,https://www.secondsol.com/de/anzeige/40591,62.00,1404
JinkoSolar,Tiger Neo N-Type JKM420N-54HL4...,Module,1722 x 1134 x 22,Germany,Yes,0,648,15/12/2024 09:02:39,SecondSol,https://www.secondsol.com/de/anzeige/40716,54.00,648
Trina Solar,TSM-455-NEG9R.28 VERTEX S+ 2024,Module,1762 x 1134 x 21,Germany,Yes,0,936,15/12/2024 09:02:39,SecondSol,https://www.secondsol.com/de/anzeige/41523,50.00,936
Heckert Solar,Heckert Solar Zeus 1.0 440 Wp-...,Module,1762 x 1134 x 24.5,Germany,Yes,0,1089,15/12/2024 09:02:40,SecondSol,https://www.secondsol.com/de/anzeige/42612,76.00,1089
Heckert Solar,Heckert Solar Zeus 1.0 445 WP-...,Module,1762 x 1134 x 24.5,Germany,Yes,0,670,15/12/2024 09:02:40,SecondSol,https://www.secondsol.com/de/anzeige/42619,76.00,670
Heckert Solar,Heckert Solar NEMO 4.2 80M-400...,Module,1736 x 1122 x 21,Germany,Yes,0,700,15/12/2024 09:02:41,SecondSol,https://www.secondsol.com/de/anzeige/42623,86.00,700
Heckert Solar,Heckert Solar NEMO 4.2 80M--bl...,Module,1736 x 1122 x 21,Germany,Yes,0,600,15/12/2024 09:02:41,SecondSol,https://www.secondsol.com/de/anzeige/42630,84.00,600
OEM Produkte,405W full black,Module,1722 x 1134 x 20.5,Germany,Yes,0,1800,15/12/2024 09:02:42,SecondSol,https://www.secondsol.com/de/anzeige/42677,0,1800
Schott Solar,HELIOPOWER SP260 260Wp,Module,1605 x 1336 x 41,Germany,Yes,0,12,15/12/2024 09:02:42,SecondSol,https://www.secondsol.com/de/anzeige/22531,650.00,12
Sovello,SV-T-195-FC1G 195Wp,Module,1571 x 951 x 17.4,Germany,Yes,0,8,15/12/2024 09:02:43,SecondSol,https://www.secondsol.com/de/anzeige/830,444.00,8
Schott Solar,Schott Power Poly 245 Wp,Module,1652 x 990 x 20,Germany,Yes,0,50,15/12/2024 09:02:44,SecondSol,https://www.secondsol.com/de/anzeige/16161,0,50
Solarworld,SW 210,Module,1675 x 1001 x 22,Germany,Yes,0,26,15/12/2024 09:02:44,SecondSol,https://www.secondsol.com/de/anzeige/1653,420.00,26
Sovello,SV-L-225-FA1 225Wp,Module,1817 x 951 x 20.1,Germany,Yes,0,24,15/12/2024 09:02:45,SecondSol,https://www.secondsol.com/de/anzeige/1919,495.00,24
Sovello,SV-L-225-FA2,Module,1817 x 951 x 20.1,Germany,Yes,0,12,15/12/2024 09:02:45,SecondSol,https://www.secondsol.com/de/anzeige/1923,495.00,12
Sovello,SV-L-220-FA2 220 Wp,Module,1817 x 951 x 20.1,Germany,Yes,0,1,15/12/2024 09:02:46,SecondSol,https://www.secondsol.com/de/anzeige/1928,484.00,1
Solyndra,SL-001-165C 165Wp,Module,1820 x 1080 x 31,Germany,Yes,0,44,15/12/2024 09:02:47,SecondSol,https://www.secondsol.com/de/anzeige/2160,0,44
Sovello,SV-L-240-FA1 240Wp,Module,1817 x 951 x 20.1,Germany,Yes,0,10,15/12/2024 09:02:48,SecondSol,https://www.secondsol.com/de/anzeige/2256,528.00,10
MEREG,PE 105-16 105Wp,Module,1325 x 655 x 10.5,Germany,Yes,0,9,15/12/2024 09:02:48,SecondSol,https://www.secondsol.com/de/anzeige/2394,200.00,9
GPV,150P,Module,1200 x 1040 x 12,Germany,Yes,0,4,15/12/2024 09:02:48,SecondSol,https://www.secondsol.com/de/anzeige/2445,300.00,4
GPV,GPV 150P 12/24V,Module,1200 x 1040 x 12,Germany,Yes,0,1,15/12/2024 09:02:49,SecondSol,https://www.secondsol.com/de/anzeige/2446,250.00,1
Sovello,SV-T-185-FC1 185Wp,Module,1571 x 951 x 17.4,Germany,Yes,0,19,15/12/2024 09:02:54,SecondSol,https://www.secondsol.com/de/anzeige/2466,407.00,19
Sovello,SV-L-235-FA1 235Wp,Module,1817 x 951 x 20.1,Germany,Yes,0,10,15/12/2024 09:02:54,SecondSol,https://www.secondsol.com/de/anzeige/2467,517.00,10
Sovello,SV-T-195-FC1C 195Wp,Module,1571 x 951 x 17.4,Germany,Yes,0,6,15/12/2024 09:02:55,SecondSol,https://www.secondsol.com/de/anzeige/2469,429.00,6
Photowatt,PW 1400 - 24V,Module,1237 x 1082 x 18,Germany,Yes,0,33,15/12/2024 09:02:56,SecondSol,https://www.secondsol.com/de/anzeige/2950,400.00,33
Sunowe,SF125x125-72-M 165Wp,Module,1580 x 808 x 16,Germany,Yes,0,7,15/12/2024 09:02:56,SecondSol,https://www.secondsol.com/de/anzeige/3059,0,7
Conergy,Profiline 154 Wp,Module,1310 x 969 x 16.5,Germany,Yes,0,80,15/12/2024 09:02:57,SecondSol,https://www.secondsol.com/de/anzeige/6957,0,80
Sovello,SV-L-225-FA1 225Wp,Module,1817 x 951 x 20.1,Germany,Yes,0,3,15/12/2024 09:02:57,SecondSol,https://www.secondsol.com/de/anzeige/3602,495.00,3
BP Solar,BP490J,Module,1209 x 537 x 7.7,Germany,Yes,0,3,15/12/2024 09:02:58,SecondSol,https://www.secondsol.com/de/anzeige/3658,225.00,3
SOLON,M 200/6 155Wp,Module,1660 x 990 x 0,Germany,Yes,0,1,15/12/2024 09:02:58,SecondSol,https://www.secondsol.com/de/anzeige/3912,230.00,1
Antec Solar,ATF 43,Module,1200 x 600 x 16,Germany,Yes,0,42,15/12/2024 09:02:59,SecondSol,https://www.secondsol.com/de/anzeige/3954,0,42
Photowatt,PW6-BIPV1-228 125Wp,Module,1464 x 678 x 12.5,Germany,Yes,0,16,15/12/2024 09:02:59,SecondSol,https://www.secondsol.com/de/anzeige/3966,0,16
Solaria,S5M175,Module,1584 x 790 x 14.3,Germany,Yes,0,1,15/12/2024 09:03:00,SecondSol,https://www.secondsol.com/de/anzeige/3969,490.00,1
Photowatt,PW 850 75Wp 12V,Module,1230 x 555 x 7.8,Germany,Yes,0,2,15/12/2024 09:03:01,SecondSol,https://www.secondsol.com/de/anzeige/3990,225.00,2
Photowatt,Solara SM340S,Module,1237 x 55 x 7.9,Germany,Yes,0,78,15/12/2024 09:03:02,SecondSol,https://www.secondsol.com/de/anzeige/3991,255.00,78
MeSolar,TSM-200PC05,Module,1650 x 992 x 21,Germany,Yes,0,9,15/12/2024 09:03:02,SecondSol,https://www.secondsol.com/de/anzeige/4117,400.00,9
MeSolar,TSM-210PC05,Module,1650 x 992 x 21,Germany,Yes,0,1,15/12/2024 09:03:03,SecondSol,https://www.secondsol.com/de/anzeige/4119,420.00,1
Schott Solar,ASE-145-GT-FT,Module,1291 x 951 x 13.2,Germany,Yes,0,1,15/12/2024 09:03:03,SecondSol,https://www.secondsol.com/de/anzeige/6526,351.00,1
IBC Solar,120 Megaline,Module,1108 x 991 x 14,Germany,Yes,0,20,15/12/2024 09:03:04,SecondSol,https://www.secondsol.com/de/anzeige/4150,240.00,20
Schüco,MPE 175 MS 06 1,Module,1581 x 809 x 15,Germany,Yes,0,5,15/12/2024 09:03:04,SecondSol,https://www.secondsol.com/de/anzeige/4185,350.00,5
Schüco,SPV 215 SPJ-S,Module,1655 x 992 x 22,Germany,Yes,0,21,15/12/2024 09:03:05,SecondSol,https://www.secondsol.com/de/anzeige/4192,0,21
Solarworld,SW 150 Compact Mono Black,Module,1675 x 682 x 13,Germany,Yes,0,31,15/12/2024 09:03:05,SecondSol,https://www.secondsol.com/de/anzeige/4407,375.00,31
Solarworld,SW 175 Poly,Module,1610 x 810 x 15,Germany,Yes,0,29,15/12/2024 09:03:06,SecondSol,https://www.secondsol.com/de/anzeige/4410,0,29
CentroSolar,S 170P50 Excellent,Module,1639 x 839 x 17,Germany,Yes,0,8,15/12/2024 09:03:07,SecondSol,https://www.secondsol.com/de/anzeige/4420,340.00,8
BP Solar,BP 3220 N,Module,1667 x 1000 x 19.4,Germany,Yes,0,39,15/12/2024 09:03:07,SecondSol,https://www.secondsol.com/de/anzeige/4465,436.00,39
Sharp,NA-F110 A5,Module,1409 x 1009 x 19,Germany,Yes,0,64,15/12/2024 09:03:08,SecondSol,https://www.secondsol.com/de/anzeige/4501,187.00,64
JinkoSolar,Tiger N-Type 60TR 380 Watt,Module,1692 x 1029 x 19,France,Yes,0,800,15/12/2024 09:03:13,SecondSol,https://www.secondsol.com/de/anzeige/35462,0,800
Shell Solar,Powermax Eclipse 80-C,Module,1311 x 656 x 14,Germany,Yes,0,4,15/12/2024 09:03:13,SecondSol,https://www.secondsol.com/de/anzeige/4509,176.00,4
Schott Solar,Schott Poly 210,Module,1685 x 993 x 23,Germany,Yes,0,3,15/12/2024 09:03:14,SecondSol,https://www.secondsol.com/de/anzeige/4560,504.00,3
Schott Solar,Perform Mono 255 3BB 255Wp,Module,1652 x 990 x 19,Germany,Yes,0,7,15/12/2024 09:03:15,SecondSol,https://www.secondsol.com/de/anzeige/4562,0,7
Eging,EG-230P60-C,Module,1650 x 990 x 19.5,Germany,Yes,0,6,15/12/2024 09:03:16,SecondSol,https://www.secondsol.com/de/anzeige/4591,460.00,6
Eging,EG-220P60-C 220Wp,Module,1650 x 990 x 19.5,Germany,Yes,0,1,15/12/2024 09:03:18,SecondSol,https://www.secondsol.com/de/anzeige/4592,440.00,1
Heckert Solar,NeMo 2.0 60 M320 AR (A) 23+ 320Wp,Module,1670 x 1006 x 18.3,Germany,Yes,0,1,15/12/2024 09:03:18,SecondSol,https://www.secondsol.com/de/anzeige/37297,640.00,1
Tenesol,TE1200 120Wp B-Ware,Module,1337 x 664 x 12,Germany,Yes,0,12,15/12/2024 09:03:19,SecondSol,https://www.secondsol.com/de/anzeige/4605,336.00,12
Tenesol,TE 2000 200Wp,Module,1510 x 995 x 18,Germany,Yes,0,1,15/12/2024 09:03:19,SecondSol,https://www.secondsol.com/de/anzeige/4712,200.00,1
Tenesol,TE 2000 200Wp,Module,1510 x 995 x 18,Germany,Yes,0,20,15/12/2024 09:03:20,SecondSol,https://www.secondsol.com/de/anzeige/41256,500.00,20
Shell Solar,RSM 105 / RSM 110,Module,1220 x 850 x 14,Germany,Yes,0,11,15/12/2024 09:03:21,SecondSol,https://www.secondsol.com/de/anzeige/4759,50.00,11
Martifer Solar,MTS220P,Module,1639 x 982 x 20,Germany,Yes,0,2,15/12/2024 09:03:21,SecondSol,https://www.secondsol.com/de/anzeige/4843,330.00,2
Ritek,220W,Module,1659 x 1000 x 21,Germany,Yes,0,1,15/12/2024 09:03:22,SecondSol,https://www.secondsol.com/de/anzeige/4860,220.00,1
Solaria,S6M230,Module,1647 x 977 x 21,Germany,Yes,0,1,15/12/2024 09:03:23,SecondSol,https://www.secondsol.com/de/anzeige/4870,460.00,1
SP Solar Module,SP 180-54B,Module,1458 x 976 x 0,Germany,Yes,0,2,15/12/2024 09:03:24,SecondSol,https://www.secondsol.com/de/anzeige/4882,450.00,2
SunEnergy Europe,SEE 240M-60-AS2,Module,1629 x 989 x 19,Germany,Yes,0,1,15/12/2024 09:03:25,SecondSol,https://www.secondsol.com/de/anzeige/5126,360.00,1
Solarwatt,M230-96 GET AK 220Wp,Module,1610 x 1060 x 24,Germany,Yes,0,2,15/12/2024 09:03:26,SecondSol,https://www.secondsol.com/de/anzeige/5135,345.00,2
Solarwatt,"Black 60M style, 280Wp",Module,1680 x 990 x 19,Germany,Yes,0,1,15/12/2024 09:03:26,SecondSol,https://www.secondsol.com/de/anzeige/28177,560.00,1
CEEG Solar,SST170-72P,Module,1580 x 808 x 16,Germany,Yes,0,4,15/12/2024 09:03:28,SecondSol,https://www.secondsol.com/de/anzeige/5137,306.00,4
Canadian Solar,CS6X-275P,Module,1954 x 982 x 27,Germany,Yes,0,1,15/12/2024 09:03:29,SecondSol,https://www.secondsol.com/de/anzeige/5141,0,1
Conergy,PowerPlus 215P,Module,1651 x 986 x 19.6,Germany,Yes,0,21,15/12/2024 09:03:30,SecondSol,https://www.secondsol.com/de/anzeige/5256,0,21
Schüco,S 175-SP-4,Module,1658 x 834 x 17,Germany,Yes,0,2,15/12/2024 09:03:32,SecondSol,https://www.secondsol.com/de/anzeige/5320,365.00,2
Solar Fabrik,Premium L Mono 'Black' 245 Wp,Module,1667 x 998 x 18.5,Germany,Yes,0,1,15/12/2024 09:03:34,SecondSol,https://www.secondsol.com/de/anzeige/5427,0,1
Jurawatt,JWP48-180W,Module,1340 x 991 x 16,Germany,Yes,0,1,15/12/2024 09:03:35,SecondSol,https://www.secondsol.com/de/anzeige/5475,99.00,1
TW Solar,"TW Solar, TW405MAP M10-108-H-F",Module,1722 x 1134 x 20.5,Germany,Yes,0,550,15/12/2024 09:03:36,SecondSol,https://www.secondsol.com/de/anzeige/37165,50.00,550
Jurawatt,JWP48-180W,Module,1330 x 991 x 16,Germany,Yes,0,1,15/12/2024 09:03:44,SecondSol,https://www.secondsol.com/de/anzeige/5476,99.00,1
Uni Solar,MX-272 (2 x PVL-136 Solar Laminate),Module,5486 x 394 x 7.7,Germany,Yes,0,30,15/12/2024 09:03:46,SecondSol,https://www.secondsol.com/de/anzeige/5665,0,30
Uni Solar,MX-288 (2 x PVL-144 Solar Laminate),Module,5486 x 394 x 7.7,Germany,Yes,0,76,15/12/2024 09:03:46,SecondSol,https://www.secondsol.com/de/anzeige/5667,0,76
Uni Solar,MX-128 / PVL-128 Solar Laminate,Module,5486 x 394 x 7.7,Germany,Yes,0,79,15/12/2024 09:03:47,SecondSol,https://www.secondsol.com/de/anzeige/5668,0,79
Schott Solar,Schott Protect Poly DG 180 3BB 180Wp,Module,1350 x 993 x 24,Germany,Yes,0,16,15/12/2024 09:03:49,SecondSol,https://www.secondsol.com/de/anzeige/5694,450.00,16
Siliken,SLK60P6L-215Wp,Module,1640 x 990 x 19,Germany,Yes,0,2,15/12/2024 09:03:51,SecondSol,https://www.secondsol.com/de/anzeige/5720,230.00,2
Isofoton,I-100/24 L,Module,1304 x 648 x 11.5,Germany,Yes,0,3,15/12/2024 09:03:52,SecondSol,https://www.secondsol.com/de/anzeige/5726,250.00,3
MEREG,PM 150a,Module,1587 x 789 x 14.4,Germany,Yes,0,4,15/12/2024 09:03:53,SecondSol,https://www.secondsol.com/de/anzeige/5734,270.00,4
Conergy,SC 170 MA,Module,1575 x 826 x 16.3,Germany,Yes,0,4,15/12/2024 09:03:55,SecondSol,https://www.secondsol.com/de/anzeige/5749,406.00,4
Chaori Solar,CRM 165S,Module,1580 x 808 x 16.3,Germany,Yes,0,10,15/12/2024 09:03:56,SecondSol,https://www.secondsol.com/de/anzeige/5751,0,10
Solar Fabrik,Premium S poly 135Wp,Module,1491 x 669 x 10.5,Germany,Yes,0,4,15/12/2024 09:03:57,SecondSol,https://www.secondsol.com/de/anzeige/5752,0,4
Conergy,P 175M,Module,1580 x 808 x 14,Germany,Yes,0,3,15/12/2024 09:03:58,SecondSol,https://www.secondsol.com/de/anzeige/5753,0,3
Conergy,P 185M,Module,1580 x 808 x 14,Germany,Yes,0,6,15/12/2024 09:03:59,SecondSol,https://www.secondsol.com/de/anzeige/5754,0,6
Conergy,S 190P,Module,1482 x 992 x 16.8,Germany,Yes,0,6,15/12/2024 09:04:00,SecondSol,https://www.secondsol.com/de/anzeige/5756,475.00,6
SunTechnics,ST 140F,Module,1618 x 813 x 0,Germany,Yes,0,2,15/12/2024 09:04:01,SecondSol,https://www.secondsol.com/de/anzeige/5758,350.00,2
Conergy,M 165 Profiline,Module,1585 x 808 x 16.5,Germany,Yes,0,3,15/12/2024 09:04:02,SecondSol,https://www.secondsol.com/de/anzeige/5763,0,3
aleo solar,S_20 Mix - Modultyp S_20 - 220-240Wp,Module,1990 x 890 x 22,Germany,Yes,0,60,15/12/2024 09:04:03,SecondSol,https://www.secondsol.com/de/anzeige/36900,9.00,60
Conergy,CP 170M,Module,1318 x 994 x 16,Germany,Yes,0,1,15/12/2024 09:04:06,SecondSol,https://www.secondsol.com/de/anzeige/5770,425.00,1
Yingli,YLDJ-1 155Wp,Module,1310 x 990 x 15.4,Germany,Yes,0,1,15/12/2024 09:04:07,SecondSol,https://www.secondsol.com/de/anzeige/5783,0,1
Solara,SM 8220,Module,1660 x 990 x 20,Germany,Yes,0,1,15/12/2024 09:04:08,SecondSol,https://www.secondsol.com/de/anzeige/5864,484.00,1
Biohaus,BIOSOL 130 M 60/5I,Module,1343 x 799 x 12.8,Germany,Yes,0,1,15/12/2024 09:04:09,SecondSol,https://www.secondsol.com/de/anzeige/5867,286.00,1
Biohaus,BIOSOL 140 P 40/6+ SW,Module,1652 x 667 x 13.1,Germany,Yes,0,1,15/12/2024 09:04:10,SecondSol,https://www.secondsol.com/de/anzeige/5868,308.00,1
Tenesol,TE2000 170Wp,Module,1510 x 995 x 20,Germany,Yes,0,30,15/12/2024 09:04:12,SecondSol,https://www.secondsol.com/de/anzeige/5955,391.00,30
Suntech,STP170S-24/Aa,Module,1580 x 808 x 15.5,Germany,Yes,0,1,15/12/2024 09:04:13,SecondSol,https://www.secondsol.com/de/anzeige/6067,455.00,1
Yingli,YL 210 (156) 210Wp,Module,1650 x 1030 x 19,Germany,Yes,0,5,15/12/2024 09:04:14,SecondSol,https://www.secondsol.com/de/anzeige/6070,525.00,5
Chaori Solar,CRM 165S,Module,1580 x 808 x 16.3,Germany,Yes,0,12,15/12/2024 09:04:18,SecondSol,https://www.secondsol.com/de/anzeige/6071,0,12
aleo solar,aleo S_24 180 W,Module,1345 x 990 x 21,Germany,Yes,0,10,15/12/2024 09:04:19,SecondSol,https://www.secondsol.com/de/anzeige/6090,414.00,10
Yingli,YL 175P 175Wp,Module,1310 x 990 x 15,Germany,Yes,0,6,15/12/2024 09:04:20,SecondSol,https://www.secondsol.com/de/anzeige/6104,0,6
Sovello,SV-T-190-FA1,Module,1571 x 951 x 18,Germany,Yes,0,19,15/12/2024 09:04:21,SecondSol,https://www.secondsol.com/de/anzeige/6135,418.00,19
Photowatt,PW6-230,Module,1885 x 962 x 25,Germany,Yes,0,4,15/12/2024 09:04:22,SecondSol,https://www.secondsol.com/de/anzeige/6154,575.00,4
Topsolar,TSM-160M 160Wp,Module,1580 x 808 x 17,Germany,Yes,0,5,15/12/2024 09:04:23,SecondSol,https://www.secondsol.com/de/anzeige/6164,400.00,5
Photowatt,PW6-230,Module,1885 x 962 x 25,Germany,Yes,0,3,15/12/2024 09:04:24,SecondSol,https://www.secondsol.com/de/anzeige/6168,345.00,3
Conergy,D 170PA,Module,1580 x 808 x 15.7,Germany,Yes,0,4,15/12/2024 09:04:26,SecondSol,https://www.secondsol.com/de/anzeige/6184,425.00,4
Suntech,STP170-18Ub,Module,1482 x 992 x 17,Germany,Yes,0,11,15/12/2024 09:04:27,SecondSol,https://www.secondsol.com/de/anzeige/6185,425.00,11
Suntech,STP180-18/Ub,Module,1482 x 992 x 17,Germany,Yes,0,2,15/12/2024 09:04:29,SecondSol,https://www.secondsol.com/de/anzeige/6186,465.00,2
Suntech,STP180-18/Ub,Module,1482 x 992 x 17,Germany,Yes,0,10,15/12/2024 09:04:31,SecondSol,https://www.secondsol.com/de/anzeige/6188,441.00,10
Jumao Photonics,JM-085W-S5-G,Module,1202 x 536 x 8,Germany,Yes,0,1,15/12/2024 09:04:32,SecondSol,https://www.secondsol.com/de/anzeige/6220,0,1
SunTechnics,STM 160 F 160Wp,Module,1610 x 810 x 15,Germany,Yes,0,8,15/12/2024 09:04:32,SecondSol,https://www.secondsol.com/de/anzeige/6225,400.00,8
REC,Prima 210 (P210) 205Wp,Module,1665 x 991 x 22,Germany,Yes,0,4,15/12/2024 09:04:33,SecondSol,https://www.secondsol.com/de/anzeige/6239,378.00,4
Schüco,170 SMJ-S,Module,1580 x 808 x 15.5,Germany,Yes,0,7,15/12/2024 09:04:34,SecondSol,https://www.secondsol.com/de/anzeige/6269,374.00,7
Evergreen Solar,ES-A-210-FA3 - schwarzer Rahmen,Module,1650 x 951 x 18.6,Germany,Yes,0,21,15/12/2024 09:04:35,SecondSol,https://www.secondsol.com/de/anzeige/6420,420.00,21
Kyocera,KG240GH-4PUZ-B,Module,1500 x 990 x 18,Germany,Yes,0,10,15/12/2024 09:04:36,SecondSol,https://www.secondsol.com/de/anzeige/28828,264.00,10
Conergy,PowerPlus 190PC,Module,1335 x 986 x 16,Germany,Yes,0,2,15/12/2024 09:04:38,SecondSol,https://www.secondsol.com/de/anzeige/6667,285.00,2
Conergy,PowerPlus 195PC,Module,1335 x 986 x 16,Germany,Yes,0,9,15/12/2024 09:04:40,SecondSol,https://www.secondsol.com/de/anzeige/6668,0,9
Conergy,PowerPlus 200PC,Module,1335 x 986 x 16,Germany,Yes,0,32,15/12/2024 09:04:41,SecondSol,https://www.secondsol.com/de/anzeige/6670,400.00,32
Schott Solar,ASE-160-GT-FT,Module,1282 x 1070 x 20,Germany,Yes,0,25,15/12/2024 09:04:43,SecondSol,https://www.secondsol.com/de/anzeige/6671,0,25
Suntech,STP150-18Ub 150Wp,Module,1482 x 992 x 18.6,Germany,Yes,0,1,15/12/2024 09:04:44,SecondSol,https://www.secondsol.com/de/anzeige/6683,375.00,1
Suntech,STP160-18Ub 160Wp,Module,1482 x 992 x 18.6,Germany,Yes,0,1,15/12/2024 09:04:45,SecondSol,https://www.secondsol.com/de/anzeige/6684,400.00,1
Conergy,PowerPlus 200MC,Module,1335 x 986 x 15.5,Germany,Yes,0,19,15/12/2024 09:04:47,SecondSol,https://www.secondsol.com/de/anzeige/6690,385.00,19
Conergy,Eco Pro 215P,Module,1651 x 986 x 19.6,Germany,Yes,0,3,15/12/2024 09:04:48,SecondSol,https://www.secondsol.com/de/anzeige/6725,0,3
BP Solar,BP Solarex MSX-120MC / MSX 120 MC,Module,1108 x 991 x 13,Germany,Yes,0,20,15/12/2024 09:04:53,SecondSol,https://www.secondsol.com/de/anzeige/6739,336.00,20
BP Solar,BP3150S,Module,1593 x 790 x 15,Germany,Yes,0,5,15/12/2024 09:04:54,SecondSol,https://www.secondsol.com/de/anzeige/6742,375.00,5
Schott Solar,ASE-100-GT-FT/K 100Wp,Module,1282 x 644 x 8.5,Germany,Yes,0,36,15/12/2024 09:04:56,SecondSol,https://www.secondsol.com/de/anzeige/6852,490.00,36
Schott Solar,ASE-260-DG-FT 268Wp,Module,1605 x 1336 x 41,Germany,Yes,0,40,15/12/2024 09:04:58,SecondSol,https://www.secondsol.com/de/anzeige/6853,0,40
Schott Solar,ASE-145-GT-FT/C15 145Wp,Module,1291 x 951 x 14.5,Germany,Yes,0,10,15/12/2024 09:04:59,SecondSol,https://www.secondsol.com/de/anzeige/6855,464.00,10
Schott Solar,ASE-145-GT-FT/C15,Module,1291 x 951 x 14.5,Germany,Yes,0,2,15/12/2024 09:05:00,SecondSol,https://www.secondsol.com/de/anzeige/28365,0,2
Schott Solar,ASE-200-GT-FT/TE 200Wp,Module,1282 x 1070 x 19.2,Germany,Yes,0,3,15/12/2024 09:05:01,SecondSol,https://www.secondsol.com/de/anzeige/6856,580.00,3
Schott Solar,ASE-250-DG-FR/MC15 260Wp,Module,1885 x 1146 x 55,Germany,Yes,0,6,15/12/2024 09:05:02,SecondSol,https://www.secondsol.com/de/anzeige/6858,754.00,6
Schott Solar,ASE-260-DG-FT 250Wp,Module,1605 x 1336 x 41,Germany,Yes,0,3,15/12/2024 09:05:03,SecondSol,https://www.secondsol.com/de/anzeige/6860,0,3
Schott Solar,ASE-200-GT-FT/MC 218Wp,Module,1610 x 1060 x 24,Germany,Yes,0,10,15/12/2024 09:05:04,SecondSol,https://www.secondsol.com/de/anzeige/6861,654.00,10
International Solar Energy,ISE 170M/A 170Wp,Module,1580 x 808 x 16,Germany,Yes,0,1,15/12/2024 09:05:06,SecondSol,https://www.secondsol.com/de/anzeige/6921,425.00,1
Conergy,Profiline 154 Wp,Module,1310 x 969 x 16.5,Germany,Yes,0,9,15/12/2024 09:05:08,SecondSol,https://www.secondsol.com/de/anzeige/6958,0,9
Canadian Solar,CS6A-185P,Module,1324 x 982 x 16,Germany,Yes,0,5,15/12/2024 09:05:09,SecondSol,https://www.secondsol.com/de/anzeige/7001,355.00,5
Schott Solar,Perform Mono 255,Module,1652 x 990 x 20,Germany,Yes,0,3,15/12/2024 09:05:11,SecondSol,https://www.secondsol.com/de/anzeige/7118,0,3
Solarworld,SW 210,Module,1675 x 1001 x 22,Germany,Yes,0,6,15/12/2024 09:05:13,SecondSol,https://www.secondsol.com/de/anzeige/7143,477.00,6
Suntech,STP 165S-24/Ac,Module,1580 x 808 x 16,Germany,Yes,0,23,15/12/2024 09:05:14,SecondSol,https://www.secondsol.com/de/anzeige/7193,363.00,23
Schott Solar,ASE-160-SP / ASE 160 SP 163Wp,Module,1580 x 802 x 18,Germany,Yes,0,47,15/12/2024 09:05:15,SecondSol,https://www.secondsol.com/de/anzeige/7194,0,47
Schott Solar,Poly 260,Module,1685 x 1313 x 41.8,Germany,Yes,0,8,15/12/2024 09:05:17,SecondSol,https://www.secondsol.com/de/anzeige/9625,676.00,8
Schott Solar,ASE-300-DGF/50 FLINA 345Wp,Module,1892 x 1283 x 50,Germany,Yes,0,35,15/12/2024 09:05:19,SecondSol,https://www.secondsol.com/de/anzeige/10517,1.035.00,35
Tenesol,TE300-72M - 300Wp,Module,1978 x 990 x 0,Germany,Yes,0,1,15/12/2024 09:05:20,SecondSol,https://www.secondsol.com/de/anzeige/10942,690.00,1
Solar Fabrik,Professional 60 poly 250Wp Black Frame,Module,1660 x 990 x 19,Germany,Yes,0,28,15/12/2024 09:05:22,SecondSol,https://www.secondsol.com/de/anzeige/11324,500.00,28
Tenesol,"TE1850 P 185-C2 182,5 Wp",Module,1318 x 1000 x 17.4,Germany,Yes,0,18,15/12/2024 09:05:24,SecondSol,https://www.secondsol.com/de/anzeige/10636,455.00,18
Hanwha Q.Cells,SF220-30-1P245L,Module,1652 x 1000 x 21,Germany,Yes,0,1,15/12/2024 09:05:26,SecondSol,https://www.secondsol.com/de/anzeige/12811,539.00,1
Kyocera,KD255GH-4FB2 255Wp,Module,1662 x 990 x 20,Germany,Yes,0,13,15/12/2024 09:05:26,SecondSol,https://www.secondsol.com/de/anzeige/10738,510.00,13
Suntech,STP085-12/Bb 85Wp,Module,1195 x 541 x 8,Germany,Yes,0,52,15/12/2024 09:05:27,SecondSol,https://www.secondsol.com/de/anzeige/13882,204.00,52
