field_manufacturer,title,field_category,field_module_size,field_location,field_stock,field_available,field_quantity,field_date_scraped,field_supplier,field_url,field_price,field_moq
Fox ESS, KH 10kW 1ph Hybrid Inverter,Inverter,,UK,Yes,0,2,15/12/2024 09:18:48,ESTG,https://www.alternergy.co.uk/products/solar-inverters/fox-ess-kh-10kw-1ph-hybrid-inverter,929.32,2
Growatt," MOD 11kW TL3-X 3ph Inverter, 2 Mppt With DC",Inverter,,UK,Yes,0,2,15/12/2024 09:18:55,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mod-11kw-tl3x-3ph-dc,591.02,2
Growatt," MID 11 KTL3-XH, 11kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:19:02,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-11ktl3-xh-11kw-3ph-hybrid-inverter,755.63,0
Growatt," MOD 12kW TL3-X 3ph Inverter, 2 Mppt With DC",Inverter,,UK,0,0,0,15/12/2024 09:19:10,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mod-12kw-tl3x-3ph-dc,618.95,0
SMA, Sunny Tripower X12,Inverter,,UK,Yes,0,8,15/12/2024 09:19:19,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-tripower-x12,"1,500.30",8
Growatt," MID 12 KTL3-XH, 12kW, 3ph, Hybrid Inverter",Inverter,,UK,Yes,0,2,15/12/2024 09:19:26,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-12-ktl3-xh-12kw-3ph-hybrid-inverter,788.92,2
Huawei, SUN2000 12K-MAP0 3ph Hybrid Inverter,Inverter,,UK,Yes,0,13,15/12/2024 09:19:33,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-12k-map0-3ph-hybrid-inverter,"1,261.17",13
Solplanet," 13kW, 3ph 2MPPT Inverter, WiFi-Stick, With DC",Inverter,,UK,Yes,0,1,15/12/2024 09:19:40,ESTG,https://www.alternergy.co.uk/products/solar-inverters/solplanet-aswltg2-13kw-3ph-2mppt-inverter-stick-dc,399.00,1
Growatt," MID 13 KTL3-XH, 13kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:19:47,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-13-ktl3-xh-13kw-3ph-hybrid-inverter,810.00,0
SMA, Sunny Tripower X15,Inverter,,UK,Yes,0,5,15/12/2024 09:19:54,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-tripower-x15,"1,601.74",5
Growatt," MID 15 KTL3-XH, 15kW, 3ph, Hybrid Inverter",Inverter,,UK,Yes,0,9,15/12/2024 09:20:02,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-15-ktl3-xh-15kw-3ph-hybrid-inverter,819.99,9
Huawei, SUN2000 15K-MB0 3ph Hybrid Inverter,Inverter,,UK,Yes,0,16,15/12/2024 09:20:11,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-15k-mb0-3ph-hybrid-inverter,"1,682.67",16
Growatt," MID 17 KTL3-XH, 17kW, 3ph, Hybrid Inverter",Inverter,,UK,Yes,0,2,15/12/2024 09:20:19,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-17-ktl3-xh-17kw-3ph-hybrid-inverter,996.41,2
Huawei, SUN2000-17K-MB0 3ph Hybrid Inverter,Inverter,,UK,Yes,0,12,15/12/2024 09:20:27,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-17k-mb0-3ph-hybrid-inverter,"1,716.95",12
SMA, Sunny Tripower X20,Inverter,,UK,Yes,0,2,15/12/2024 09:20:35,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-tripower-x20,"1,672.49",2
Growatt," MID 20 KTL3-XH, 20kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:20:42,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-20-ktl3-xh-20kw-3ph-hybrid-inverter,"1,084.07",0
Huawei, SUN2000 20K-MB0 3ph Hybrid Inverter,Inverter,,UK,Yes,0,6,15/12/2024 09:20:49,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-20k-mb0-3ph-hybrid-inverter,"1,813.29",6
Growatt, MID 25KTL3-X 3ph Inverter With Dual MPPT,Inverter,,UK,0,0,0,15/12/2024 09:20:56,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-25ktl3-x-3ph-dual-mppt,813.91,0
SMA, Sunny Tripower X25,Inverter,,UK,Yes,0,8,15/12/2024 09:21:03,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-tripower-x25,"1,750.91",8
Growatt," MID 25 KTL3-XH, 25kW, 3ph, Hybrid Inverter",Inverter,,UK,Yes,0,1,15/12/2024 09:21:11,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-25-ktl3-xh-25kw-3ph-hybrid-inverter,"1,192.81",1
Huawei, SUN2000 25K-MB0 3ph Hybrid Inverter,Inverter,,UK,Yes,0,8,15/12/2024 09:21:18,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-25k-mb0-3ph-hybrid-inverter,"1,855.90",8
Huawei, SUN2000 30KTL-M3 3ph Inverter,Inverter,,UK,Yes,0,15,15/12/2024 09:21:25,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-30ktl-m3-3ph,"1,698.07",15
Growatt," MID 30kW TL3-X 3ph Inverter, 3 Mppt With DC",Inverter,,UK,Yes,0,3,15/12/2024 09:21:32,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-30kw-tl3x-3ph-with-dc,868.10,3
Growatt," MID 30 KTL3-XH, 30kW, 3ph, Hybrid Inverter",Inverter,,UK,Yes,0,15,15/12/2024 09:21:39,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-30ktl3-xh-30kw-3ph-hybrid-inverter,"1,270.48",15
Sungrow, 33kW P2 Inverter,Inverter,,UK,Yes,0,4,15/12/2024 09:21:46,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sungrow-33kw-inverter,"1,345.12",4
Huawei, SUN2000 36KTL-M3 3ph Inverter,Inverter,,UK,Yes,0,7,15/12/2024 09:21:53,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-36ktl-m3-3ph,"1,938.01",7
Growatt," MID 36kW TL3-X 3ph Inverter, 4 Mppt With DC",Inverter,,UK,0,0,0,15/12/2024 09:22:00,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-36kw-tl3x-3ph-with-dc,"1,004.40",0
Huawei, SUN2000 40KTL-M3 3ph Inverter,Inverter,,UK,Yes,0,9,15/12/2024 09:22:07,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-40ktl-m3-3ph,"2,043.62",9
Growatt," MID 40kW TL3-X 3ph Inverter, 4 Mppt With DC",Inverter,,UK,0,0,0,15/12/2024 09:22:14,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-40kw-tl3x-3ph-with-dc,"1,077.02",0
Solplanet," 40kW, 3ph 3MPPT Inverter, With DC",Inverter,,UK,Yes,0,1,15/12/2024 09:22:21,ESTG,https://www.alternergy.co.uk/products/solar-inverters/solplanet-asw-ltg3-40kw-3ph-3mppt-inverter-dc,699.00,1
Sungrow, 40kW P2 Inverter,Inverter,,UK,Yes,0,4,15/12/2024 09:22:28,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sungrow-40kw-p2-inverter,"1,451.41",4
Growatt," MID 50kW TL3-X2 3ph Inverter, 4 Mppt With DC",Inverter,,UK,0,0,0,15/12/2024 09:22:35,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-mid-50kw-tl3x2-3ph-4mppt-dc,"1,040.54",0
Growatt," WIT 50K-HU, 50kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:22:42,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-wit-50k-hu-50kw-3ph-hybrid-inverter,"5,552.38",0
Sungrow, 50kW P2 Inverter,Inverter,,UK,Yes,0,3,15/12/2024 09:22:49,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sungrow-50kw-inverter,"1,548.98",3
Growatt," MAX 60K TL3 LV - Three Phase Inverter, 6 Mppt With DC Switch",Inverter,,UK,Yes,0,2,15/12/2024 09:22:56,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-max-60k-tl3-lv,"1,532.85",2
Growatt," WIT 63K-HU, 63kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:23:03,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-wit-63k-hu-63kw-3ph-hybrid-inverter,"5,975.14",0
Growatt," MAX 70K TL3 LV - Three Phase Inverter, 7 Mppt With DC Switch",Inverter,,UK,0,0,0,15/12/2024 09:23:11,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-max-70k-tl3-lv,"1,606.59",0
Growatt," WIT 75K-HU, 75kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:23:18,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-wit-75k-hu-75kw-3ph-hybrid-inverter,"6,478.89",0
Growatt," MAX 80K TL3 LV - Three Phase Inverter, 7 Mppt With DC",Inverter,,UK,0,0,0,15/12/2024 09:23:25,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-max-80k-tl3-lv,"1,690.39",0
Solplanet," 80kW, 3ph 8MPPT Inverter, WiFi-Stick, With DC",Inverter,,UK,Yes,0,2,15/12/2024 09:23:32,ESTG,https://www.alternergy.co.uk/products/solar-inverters/solplanet-asw-lt-80kw-3ph-8mppt-inverter,"1,599.00",2
Solplanet," 100kW, 3ph 10MPPT Inverter, WiFi-Stick, With DC",Inverter,,UK,Yes,0,3,15/12/2024 09:23:39,ESTG,https://www.alternergy.co.uk/products/solar-inverters/solplanet-asw-lt-100kw-3ph-10mppt-inverter,"1,899.00",3
Growatt," MAX 100KTL3-X LV 3ph Inverter, 10 MPPT With DC",Inverter,,UK,0,0,0,15/12/2024 09:23:46,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-max100ktl3xlv-3ph-inverter-10-mppt-dc,"1,898.19",0
Huawei, SUN2000 100KTL-M2 AFCI 3ph Inverter,Inverter,,UK,Yes,0,14,15/12/2024 09:23:53,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-100ktl-m2-3ph-inverter,"3,236.11",14
Growatt," WIT 100K-HU, 100kW, 3ph, Hybrid Inverter",Inverter,,UK,0,0,0,15/12/2024 09:24:00,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-wit-100k-hu-100kw-3ph-hybrid-inverter,"7,125.78",0
Solplanet," 110kW, 3ph 10MPPT Inverter, WiFi-Stick, With DC",Inverter,,UK,Yes,0,9,15/12/2024 09:24:07,ESTG,https://www.alternergy.co.uk/products/solar-inverters/solplanet-asw-lt-110kw-3ph-10mppt-inverter,"1,999.00",9
SMA, Sunny Tripower CORE2 - STP 110-60 With AFCI,Inverter,,UK,Yes,0,28,15/12/2024 09:24:14,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-sunny-tripower-core2-stp-110-60-with-afci,"3,324.82",28
Huawei, SUN2000 115KTL-M2 3ph Inverter,Inverter,,UK,0,0,0,15/12/2024 09:24:21,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-115ktl-m2-3ph-inverter,"3,494.57",0
Sungrow, 125kW P2 Inverter,Inverter,,UK,Yes,0,4,15/12/2024 09:24:29,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sungrow-125kw-inverter,"3,057.89",4
Huawei, SUN2000-330KTL-H1 Inverter,Inverter,,UK,0,0,0,15/12/2024 09:24:36,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-330ktl-h1,"6,944.79",0
SMA, Power Supply Unit – 24DC/2.5A,Inverter,,UK,Yes,0,1,15/12/2024 09:24:43,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-power-supply-unit,10.00,1
SMA, Sunny Home Manager 2.0,Inverter,,UK,Yes,0,6,15/12/2024 09:24:49,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-sunny-home-manager-2-0,199.00,6
ComAp,Comap CC-Intellipro-P Programmed MAINS Protection Control,Inverter,,UK,0,22/04/2024,0,15/12/2024 09:24:56,ESTG,https://www.alternergy.co.uk/products/solar-inverters/comap-intellipro-mains-protection-control,"1,100.64",0
SMA, AC Overvoltage Protection Module Kit (Type 2) For STP 50-40 (CORE1),Inverter,,UK,Yes,0,9,15/12/2024 09:25:03,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-ac-overvoltage-protection-type-2-for-stp-50-40-core1,19.99,9
SMA, DC Overvoltage Protection Module Kit (Type 2) For STP 50-41 (CORE1),Inverter,,UK,Yes,0,9,15/12/2024 09:25:10,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sma-dc-overvoltage-protection-type-2-for-core1,29.99,9
ComAp, MainsPro G99 Mains Protection Relay,Inverter,,UK,0,08/07/2024,0,15/12/2024 09:25:17,ESTG,https://www.alternergy.co.uk/products/solar-inverters/comap-mainspro-g99-mains-protection-relay,582.56,0
Growatt, Shine Link Wireless Monitoring Device - S,Inverter,,UK,Yes,0,19,15/12/2024 09:25:24,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-shine-link-wireless-monitoring-device,16.55,19
Huawei, Smart Logger 3000A01 (Up To 80 Devices),Inverter,,UK,Yes,0,10,15/12/2024 09:25:31,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-smart-logger-3000a,325.25,10
Huawei, Smart Dongle - 4G Mobile Network Adapter,Inverter,,UK,Yes,0,16,15/12/2024 09:25:38,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-smart-dongle-4g-mobile-network-adapter,96.04,16
Huawei, Smart Dongle - Wi-Fi And Ethernet Network Adapter,Inverter,,UK,Yes,0,20,15/12/2024 09:25:46,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-smart-dongle-wifi-and-ethernet-network-adapter,42.16,20
Huawei, Smart Power Sensor 3 Ph Energy Meter,Inverter,,UK,Yes,0,30,15/12/2024 09:25:52,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-dtsu666-h-3ph-energy-meter-250a-ct,91.94,30
Growatt, Automatic Transfer Switch – 1 Phase,Inverter,,UK,0,0,0,15/12/2024 09:25:59,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-ats-switch-1ph,96.08,0
Growatt, Rapid Shutdown Box 2-String,Inverter,,UK,0,0,0,15/12/2024 09:26:06,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-rapid-shutdown-box-2-string,122.89,0
Growatt, Automatic Transfer Switch – 3 Phase,Inverter,,UK,0,0,0,15/12/2024 09:26:13,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-ats-switch-3ph,128.57,0
Growatt, WiFi Stick-S,Inverter,,UK,0,0,0,15/12/2024 09:26:20,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-wifi-stick,11.82,0
Growatt, WiFi Stick-X,Inverter,,UK,Yes,0,20,15/12/2024 09:26:27,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-wifi-stick-x,11.82,20
Growatt, Shine Link-X Wireless Monitoring Device,Inverter,,UK,Yes,0,81,15/12/2024 09:26:33,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-shine-link-x-wireless-monitoring-device,16.55,81
Huawei, Smart Power Sensor: 1 Ph Energy Meter,Inverter,,UK,Yes,0,18,15/12/2024 09:26:40,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-smart-power-sensor-1ph-energy-meter,52.27,18
Huawei, Luna Backup Box 3-Phase,Inverter,,UK,Yes,0,28,15/12/2024 09:26:47,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-backup-box-3ph,499.00,28
Growatt, Smart Energy Manager 100kW,Inverter,,UK,0,0,0,15/12/2024 09:26:54,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-smart-energy-manager-100kw,385.97,0
Growatt, Smart Energy Manager 300kW,Inverter,,UK,Yes,0,1,15/12/2024 09:27:01,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-smart-energy-manager-300kw,440.33,1
Growatt, Smart Energy Manager 1MW,Inverter,,UK,0,0,0,15/12/2024 09:27:09,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-smart-energy-manager-1mw,657.78,0
Growatt, Smart Energy Manager 2MW,Inverter,,UK,0,0,0,15/12/2024 09:27:16,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-smart-energy-manager-2mw,766.51,0
Huawei, Smart Logger 3000A03EU With MBUS  (Up To 80 Devices),Inverter,,UK,Yes,0,12,15/12/2024 09:27:23,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-smart-logger-3000a03,738.53,12
ComAp, MainsPro G99TT Protection Relay (With Seal),Inverter,,UK,0,0,0,15/12/2024 09:27:30,ESTG,https://www.alternergy.co.uk/products/solar-inverters/comap-mainspro-g99tt-with-seal,"1,230.63",0
Huawei, Smart Power Sensor DTSU666-HW (80A),Inverter,,UK,Yes,0,10,15/12/2024 09:27:36,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-energy-meter-dtsu666-hw-80a,134.56,10
Growatt, Smart Energy Manager SEM-E 100kW,Inverter,,UK,0,0,0,15/12/2024 09:27:44,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-smart-energy-manager-sem-e100kw,385.97,0
Growatt, Smart Energy Manager SEM-E 50kW,Inverter,,UK,Yes,0,1,15/12/2024 09:27:51,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-smart-energy-manager-seme-50kw,364.23,1
Growatt, Shine LAN-X,Inverter,,UK,Yes,0,355,15/12/2024 09:27:57,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-shine-lan-x,14.19,355
Huawei, Accessory Kit 02233DXX For 1ph SUN2000-2-6KTL-L1,Inverter,,UK,Yes,0,1,15/12/2024 09:28:04,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-kit-02233dxx-for-sun2000-2-6ktl-l1,54.81,1
Huawei, Accessory Kit 02233FJE For 3ph SUN2000-12-20KTL-M2,Inverter,,UK,Yes,0,5,15/12/2024 09:28:12,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-kit-02233fje-for-sun2000-12-20ktl-m2,53.59,5
Huawei, Accessory Kit 02233HNV For 3ph SUN2000-3-10KTL-M1,Inverter,,UK,Yes,0,3,15/12/2024 09:28:19,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-kit-02233hnv-for-sun2000-3-10ktl-m1,52.38,3
Huawei, Accessory Kit 02232XNM For SUN2000-100KTL-M1/AFCI,Inverter,,UK,0,0,0,15/12/2024 09:28:27,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-kit-02232xnm-for-sun2000-100ktl-m1-afci,123.63,0
Huawei, Accessory Kit 02233ETX For 3ph SUN2000-30-40KTL-M3 Inverters,Inverter,,UK,Yes,0,2,15/12/2024 09:28:33,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-kit-02233etx-for-sun2000-30-40ktl-m3,42.63,2
Growatt, 250A CT Clamp For ShineSEM-X (3 CTs),Inverter,,UK,Yes,0,5,15/12/2024 09:28:40,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-250a-ct-clamp-for-shinesemx,77.09,5
Growatt, 600A CT Clamp For ShineSEM-X (3 CTs),Inverter,,UK,Yes,0,5,15/12/2024 09:28:47,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-600a-ct-clamp-for-shinesemx,113.96,5
Growatt, 1200A CT Clamp For ShineSEM-X (3 CTs),Inverter,,UK,Yes,0,1,15/12/2024 09:28:54,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-1200a-ct-clamp-for-shinesemx,164.24,1
Growatt, 2000A CT Clamp For ShineSEM-X (3 CTs),Inverter,,UK,0,0,0,15/12/2024 09:29:00,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-2000a-ct-clamp-for-shinesemx,279.31,0
Sungrow," WiNet Communication Dongle, Version V11",Inverter,,UK,Yes,0,5,15/12/2024 09:29:08,ESTG,https://www.alternergy.co.uk/products/solar-inverters/sungrow-winet-communication-dongle,50.23,5
Growatt, ShineSEM-X Smart Energy Manager,Inverter,,UK,0,04/12/2024,0,15/12/2024 09:29:15,ESTG,https://www.alternergy.co.uk/products/solar-inverters/growatt-shinesem-x-smart-manager,445.78,0
Huawei, EMMA-A02 Energy Management Assistant,Inverter,,UK,0,0,0,15/12/2024 09:29:21,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-emma-a02-energy-management-assistant,425.27,0
Fox ESS, LAN Dongle,Inverter,,UK,Yes,0,1,15/12/2024 09:29:28,ESTG,https://www.alternergy.co.uk/products/solar-inverters/fe-lan-dongle,37.84,1
Fox ESS, Smart 4G Dongle,Inverter,,UK,Yes,0,5,15/12/2024 09:29:36,ESTG,https://www.alternergy.co.uk/products/solar-inverters/fe-smart-4g-dongle,52.10,5
Huawei, Warranty Extension For SUN2000 60KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:29:43,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-60ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 100KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:29:50,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-100ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 36KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:29:57,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-36ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 20KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:04,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-20ktl-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 15KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:12,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-15ktl-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 12KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:19,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-3ph-12ktl-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 185KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:26,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-185ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 105KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:34,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-105ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 40KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:40,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-40ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 50KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:47,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-50ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 30KTL 3phase Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:30:54,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-30ktl-war-10to20y,0.00,0
Huawei, Warranty Extension For SUN2000 17KTL 3ph Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:01,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-17ktl-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 10KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:09,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-10ktl-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 8KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:16,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-8ktl-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 6KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:23,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-6ktl-3ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 5KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:30,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-5ktl-3ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 4KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:38,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-4ktl-3ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 3KTL 3phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:45,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-3ktl-3ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 6KTL 1phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:52,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-6ktl-1ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 5KTL 1phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:31:59,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-5ktl-1ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 4KTL 1phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:07,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-4ktl-1ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 3.6KTL 1phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:14,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-3_6ktl-1ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 3KTL 1phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:22,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-3ktl-1ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 2KTL 1phase Inverter - 15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:29,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-2ktl-1ph-war-15to20y,0.00,0
Huawei, Warranty Extension For SUN2000 100KTL-M1 AFCI 3ph Inverter - 10/15/20 Yrs,Inverter,,UK,0,0,0,15/12/2024 09:32:36,ESTG,https://www.alternergy.co.uk/products/solar-inverters/huawei-sun2000-100ktl-afci-war-10to20y,0.00,0
